event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e270,Task,place,2026-08-27T20:29:00.761443,2026-08-27T20:29:03.765692,robot4,m6,s2
e271,Control,localize,2026-08-27T20:23:10.252970,2026-08-27T20:23:15.260835,robot5,m1,s2
e272,Task,scan,2026-08-27T20:23:15.262160,2026-08-27T20:23:18.268050,robot5,m1,s2
e273,Control,localize,2026-08-27T20:23:19.232430,2026-08-27T20:23:24.237208,robot5,m3,s1
e274,Task,scan,2026-08-27T20:23:24.238093,2026-08-27T20:23:27.241550,robot5,m3,s1
e275,Control,localize,2026-08-27T20:23:28.230535,2026-08-27T20:23:33.235358,robot5,m1,s1
e276,Task,scan,2026-08-27T20:23:33.236778,2026-08-27T20:23:36.243050,robot5,m1,s1
e277,Control,localize,2026-08-27T20:23:37.256753,2026-08-27T20:23:42.264816,robot5,m3,s2
e278,Task,scan,2026-08-27T20:23:42.267332,2026-08-27T20:23:45.272879,robot5,m3,s2
e279,Control,localize,2026-08-27T20:23:46.240857,2026-08-27T20:23:51.247971,robot5,m3,s3
e280,Task,scan,2026-08-27T20:23:51.250262,2026-08-27T20:23:54.256995,robot5,m3,s3
e281,Control,localize,2026-08-27T20:23:55.239785,2026-08-27T20:24:00.246808,robot5,m5,s1
e282,Task,scan,2026-08-27T20:24:00.248719,2026-08-27T20:24:03.256405,robot5,m5,s1
e283,Control,localize,2026-08-27T20:24:04.249706,2026-08-27T20:24:09.256146,robot5,m5,s2
e284,Task,scan,2026-08-27T20:24:09.258285,2026-08-27T20:24:12.267344,robot5,m5,s2
e285,Control,localize,2026-08-27T20:24:26.255022,2026-08-27T20:24:31.260877,robot5,m5,s3
e286,Task,scan,2026-08-27T20:24:31.263825,2026-08-27T20:24:34.270417,robot5,m5,s3
e287,Control,localize,2026-08-27T20:25:07.243597,2026-08-27T20:25:12.254378,robot5,m5,s4
e288,Task,scan,2026-08-27T20:25:12.256715,2026-08-27T20:25:15.262997,robot5,m5,s4
e289,Control,localize,2026-08-27T20:25:26.260964,2026-08-27T20:25:31.269066,robot5,m7,s1
e290,Task,scan,2026-08-27T20:25:31.270367,2026-08-27T20:25:34.275318,robot5,m7,s1
e291,Control,localize,2026-08-27T20:25:37.270560,2026-08-27T20:25:42.276791,robot5,m7,s2
e292,Task,scan,2026-08-27T20:25:42.278197,2026-08-27T20:25:45.282696,robot5,m7,s2
e293,Control,localize,2026-08-27T20:25:46.239208,2026-08-27T20:25:51.244253,robot5,m7,s3
e294,Task,scan,2026-08-27T20:25:51.245210,2026-08-27T20:25:54.251514,robot5,m7,s3
e295,Control,localize,2026-08-27T20:25:59.250592,2026-08-27T20:26:04.256131,robot5,m7,s4
e296,Task,scan,2026-08-27T20:26:04.256804,2026-08-27T20:26:07.261188,robot5,m7,s4
e297,Control,localize,2026-08-27T20:26:08.245248,2026-08-27T20:26:13.250188,robot5,m7,s5
e298,Task,scan,2026-08-27T20:26:13.251680,2026-08-27T20:26:16.257024,robot5,m7,s5
e299,Control,localize,2026-08-27T20:26:47.253575,2026-08-27T20:26:52.262406,robot5,m2,s1
e300,Task,scan,2026-08-27T20:26:52.265391,2026-08-27T20:26:55.271590,robot5,m2,s1
e301,Control,localize,2026-08-27T20:27:03.243545,2026-08-27T20:27:08.247493,robot5,m2,s2
e302,Task,scan,2026-08-27T20:27:08.248657,2026-08-27T20:27:11.254869,robot5,m2,s2
e303,Control,localize,2026-08-27T20:27:20.254806,2026-08-27T20:27:25.260004,robot5,m4,s1
e304,Task,scan,2026-08-27T20:27:25.260737,2026-08-27T20:27:28.264687,robot5,m4,s1
e305,Control,localize,2026-08-27T20:27:29.261246,2026-08-27T20:27:34.266654,robot5,m4,s2
e306,Task,scan,2026-08-27T20:27:34.268507,2026-08-27T20:27:37.273471,robot5,m4,s2
e307,Control,localize,2026-08-27T20:27:41.247758,2026-08-27T20:27:46.255495,robot5,m4,s3
e308,Task,scan,2026-08-27T20:27:46.256836,2026-08-27T20:27:49.263778,robot5,m4,s3
e309,Control,localize,2026-08-27T20:28:04.240117,2026-08-27T20:28:09.243858,robot5,m6,s1
e310,Task,scan,2026-08-27T20:28:09.244745,2026-08-27T20:28:12.251441,robot5,m6,s1
e311,Control,localize,2026-08-27T20:28:28.238656,2026-08-27T20:28:33.244395,robot5,m6,s2
e312,Task,scan,2026-08-27T20:28:33.246196,2026-08-27T20:28:36.253716,robot5,m6,s2
e313,Control,localize,2026-08-27T20:28:41.240976,2026-08-27T20:28:46.244668,robot5,m6,s3
e314,Task,scan,2026-08-27T20:28:46.245759,2026-08-27T20:28:49.252166,robot5,m6,s3
e315,Control,localize,2026-08-27T20:29:09.238968,2026-08-27T20:29:14.244891,robot5,m6,s4
e316,Task,scan,2026-08-27T20:29:14.246443,2026-08-27T20:29:17.250274,robot5,m6,s4
e317,Control,localize,2026-08-27T20:24:16.249751,2026-08-27T20:24:21.257397,robot6,m1,
e318,Task,pack,2026-08-27T20:24:21.259058,2026-08-27T20:24:33.267838,robot6,m1,
e319,Control,localize,2026-08-27T20:24:51.242930,2026-08-27T20:24:56.246343,robot6,m3,
e320,Task,pack,2026-08-27T20:24:56.247275,2026-08-27T20:25:08.851068,robot6,m3,
e321,Control,localize,2026-08-27T20:25:53.250377,2026-08-27T20:25:58.257781,robot6,m5,
e322,Task,pack,2026-08-27T20:25:58.259586,2026-08-27T20:26:15.066665,robot6,m5,
e323,Control,localize,2026-08-27T20:27:00.254879,2026-08-27T20:27:05.258892,robot6,m7,
e324,Task,pack,2026-08-27T20:27:05.259915,2026-08-27T20:27:26.263594,robot6,m7,
e325,Control,localize,2026-08-27T20:27:43.270591,2026-08-27T20:27:48.276270,robot6,m2,
e326,Task,pack,2026-08-27T20:27:48.277135,2026-08-27T20:28:00.281778,robot6,m2,
e327,Control,localize,2026-08-27T20:28:42.238691,2026-08-27T20:28:47.245275,robot6,m4,
e328,Task,pack,2026-08-27T20:28:47.247728,2026-08-27T20:28:59.855031,robot6,m4,
e329,Control,localize,2026-08-27T20:29:47.243112,2026-08-27T20:29:52.251344,robot6,m6,
e330,Task,pack,2026-08-27T20:29:52.252622,2026-08-27T20:30:09.061258,robot6,m6,
e331,Control,undock,2026-08-27T20:24:34.239244,2026-08-27T20:24:38.246717,robot7,m1,
e332,Control,move_to,2026-08-27T20:24:38.248675,2026-08-27T20:25:00.882061,robot7,m1,
e333,Control,localize,2026-08-27T20:25:00.884029,2026-08-27T20:25:05.888196,robot7,m1,
e334,Task,load_pack,2026-08-27T20:25:05.888934,2026-08-27T20:25:15.988076,robot7,m1,
e335,Task,move_to,2026-08-27T20:25:15.990621,2026-08-27T20:25:21.651529,robot7,m1,
e336,Control,localize,2026-08-27T20:25:21.653762,2026-08-27T20:25:26.658061,robot7,m1,
e337,Task,unload_pack,2026-08-27T20:25:26.659918,2026-08-27T20:25:34.667741,robot7,m1,
e338,Control,move_to,2026-08-27T20:25:35.255729,2026-08-27T20:25:40.918296,robot7,m3,
e339,Control,localize,2026-08-27T20:25:40.919120,2026-08-27T20:25:45.923409,robot7,m3,
e340,Task,load_pack,2026-08-27T20:25:45.924212,2026-08-27T20:25:55.927861,robot7,m3,
e341,Task,move_to,2026-08-27T20:25:55.930066,2026-08-27T20:26:01.594455,robot7,m3,
e342,Control,localize,2026-08-27T20:26:01.599492,2026-08-27T20:26:06.606884,robot7,m3,
e343,Task,unload_pack,2026-08-27T20:26:06.609072,2026-08-27T20:26:14.614313,robot7,m3,
e344,Control,move_to,2026-08-27T20:26:17.246331,2026-08-27T20:26:22.910740,robot7,m5,
e345,Control,localize,2026-08-27T20:26:22.913582,2026-08-27T20:26:27.920326,robot7,m5,
e346,Task,load_pack,2026-08-27T20:26:27.921314,2026-08-27T20:26:37.927151,robot7,m5,
e347,Task,move_to,2026-08-27T20:26:37.932675,2026-08-27T20:26:43.596621,robot7,m5,
e348,Control,localize,2026-08-27T20:26:43.598355,2026-08-27T20:26:48.603367,robot7,m5,
e349,Task,unload_pack,2026-08-27T20:26:48.604407,2026-08-27T20:26:56.611556,robot7,m5,
e350,Control,move_to,2026-08-27T20:27:29.248749,2026-08-27T20:27:34.913625,robot7,m7,
e351,Control,localize,2026-08-27T20:27:34.915872,2026-08-27T20:27:39.923864,robot7,m7,
e352,Task,load_pack,2026-08-27T20:27:39.926768,2026-08-27T20:27:49.935895,robot7,m7,
e353,Task,move_to,2026-08-27T20:27:49.939868,2026-08-27T20:27:55.602612,robot7,m7,
e354,Control,localize,2026-08-27T20:27:55.604171,2026-08-27T20:28:00.609105,robot7,m7,
e355,Task,unload_pack,2026-08-27T20:28:00.610717,2026-08-27T20:28:08.615788,robot7,m7,
e356,Control,move_to,2026-08-27T20:28:09.225436,2026-08-27T20:28:14.891695,robot7,m2,
e357,Control,localize,2026-08-27T20:28:14.893437,2026-08-27T20:28:19.899571,robot7,m2,
e358,Task,load_pack,2026-08-27T20:28:19.900636,2026-08-27T20:28:26.906178,robot7,m2,
e359,Task,move_to,2026-08-27T20:28:26.909280,2026-08-27T20:28:32.570590,robot7,m2,
e360,Control,localize,2026-08-27T20:28:32.573653,2026-08-27T20:28:37.578670,robot7,m2,
e361,Task,unload_pack,2026-08-27T20:28:37.580308,2026-08-27T20:28:44.585667,robot7,m2,
e362,Control,move_to,2026-08-27T20:29:02.237257,2026-08-27T20:29:07.899467,robot7,m4,
e363,Control,localize,2026-08-27T20:29:07.900810,2026-08-27T20:29:12.906109,robot7,m4,
e364,Task,load_pack,2026-08-27T20:29:12.907552,2026-08-27T20:29:22.915224,robot7,m4,
e365,Task,move_to,2026-08-27T20:29:22.919130,2026-08-27T20:29:28.583499,robot7,m4,
e366,Control,localize,2026-08-27T20:29:28.589180,2026-08-27T20:29:33.597137,robot7,m4,
e367,Task,unload_pack,2026-08-27T20:29:33.599109,2026-08-27T20:29:41.605976,robot7,m4,
e368,Control,move_to,2026-08-27T20:30:11.236016,2026-08-27T20:30:16.896768,robot7,m6,
e369,Control,localize,2026-08-27T20:30:16.899737,2026-08-27T20:30:21.906152,robot7,m6,
e370,Task,load_pack,2026-08-27T20:30:21.908042,2026-08-27T20:30:31.916137,robot7,m6,
e371,Task,move_to,2026-08-27T20:30:31.920181,2026-08-27T20:30:37.584170,robot7,m6,
e372,Control,localize,2026-08-27T20:30:37.590040,2026-08-27T20:30:42.572229,robot7,m6,
e373,Task,unload_pack,2026-08-27T20:30:42.574183,2026-08-27T20:30:50.580270,robot7,m6,
